token,tf,df,tf-idf
價格,509,269,21.99168077221833
韓元,330,230,21.868727058867368
截至,227,190,21.7435152877873
新低,354,235,21.412040723304617
新高,422,258,21.178234281315266
目前,657,446,20.964429634418668
主要,615,464,20.849031604043457
營收,471,167,20.520721173902487
歐元,358,242,20.126933087461637
投資,632,299,20.05668152611564
昨日,367,254,19.828776922380943
成交量,265,241,19.795878799531177
公布,487,378,19.75619503583964
走勢,412,307,19.685456311393462
出口,491,213,19.359328523904132
一度,329,257,19.173893119038137
即期,274,227,18.988378481220277
中油,289,98,18.91561545241713
加上,500,398,18.78065253575041
升角,88,49,18.735604777381457
波動,464,316,18.711573956063926
基本,299,223,18.513646696766425
時分,145,130,18.51217419896843
資金,459,269,18.407688522609064
交易日,275,199,18.25846917598891
分析,445,325,18.209608866246477
穩定,445,308,17.849113204820036
認為,509,347,17.636369075492034
午盤,213,129,17.509731883371547
商品,463,160,17.446273703364866
法人,425,213,17.398060087128673
成交,268,208,17.184059427233677
大幅,423,337,17.085772165495683
投資人,419,241,17.011108468751257
出現,409,301,16.957144538472576
分來,72,72,16.234655448807917
近期,387,302,16.226027668615174
反彈,274,188,16.204474620395633
預估,404,248,16.12799621006069
降息,298,125,16.07667143883733
風險,423,249,16.04854180089712
基金,403,194,16.04484056618227
增加,457,303,16.00474469168805
收盤,254,193,15.962199079674432
最大,355,276,15.856103491672862
企業,438,226,15.853289438673954
壓力,366,248,15.817795171057318
不過,382,327,15.817504891382786
因素,385,292,15.52069429595951
原油,260,122,15.413294212221317
公投,297,156,15.369620759997796
收元,160,129,15.191584610942643
汽柴油,216,89,15.135760966707439
因此,414,306,15.123746331682188
受到,371,307,15.070040704936646
可望,369,238,14.991079941031746
上午,217,182,14.935473305671646
脫歐,314,161,14.84859491219573
連續,254,222,14.647347129191068
獲利,346,205,14.627152233173543
未來,411,288,14.580063904061264
維持,323,252,14.467356265082486
以及,398,309,14.283147128370782
需求,366,261,14.226034708260313
調整,294,209,14.097850527614764
包括,398,303,13.847444780161553
匯價,170,129,13.829766725794158
表現,326,232,13.796272735969543
短期,309,225,13.722535580147111
匯市,201,153,13.655129023669033
亞洲,259,160,13.588546370136255
報導,269,217,13.486668639932669
顯示,308,249,13.468707627152579
貿易,335,162,13.46341273012456
柴油,214,102,13.36511470014825
人行,232,109,13.29113452253684
跌幅,248,175,13.138266180362264
離岸,208,105,12.992263473739929
總統,284,159,12.972838423388659
數據,238,174,12.92445525410737
中國大陸,316,202,12.923207203187646
幅度,265,219,12.867149416495609
一步,301,239,12.733060172898798
歐洲,282,168,12.684218176061082
重挫,196,148,12.645228752725586
經紀,105,103,12.591028811495978
客戶,301,122,12.505290060925097
政府,315,193,12.320590177510972
主管,228,149,12.227217964925115
新興,268,135,12.20692485195624
基點,162,105,12.12994656908847
聯準,191,136,11.898865794423735
行情,205,121,11.773562025337105
狹幅,117,90,11.739605830199272
宣布,254,206,11.720979432769877
避險,242,156,11.615087761832262
國內,263,170,11.557425948372483
報告,248,149,11.522357727475423
幣對,179,91,11.494985971726962
準會,186,158,11.476557598263785
是否,252,193,11.355841912103257
本周,173,118,11.322114585654356
震盪,198,166,11.320468993667717
價為,168,162,11.212295077980844
超過,257,196,11.185762124410552
零售,186,119,11.18051843148845
雖然,261,211,11.166763437167118
下滑,241,172,11.138548443983
匯銀,138,94,11.093067498534076
指標,209,173,11.04479222279735
價元,129,123,11.010763752233286
